"Plot Title: 20160401_-_2.5_m_-_Bethel"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20160401, SEN S/N: 20160401)","Intensity, lum/ft² (LGR S/N: 20160401, SEN S/N: 20160401)","Coupler Attached (LGR S/N: 20160401)","Stopped (LGR S/N: 20160401)","End Of File (LGR S/N: 20160401)"
2410,06/07/24 09:00:00 PM,36.946,2.0,,,
2411,06/07/24 10:00:00 PM,36.728,1.0,,,
2412,06/07/24 11:00:00 PM,36.511,1.0,,,
2413,06/08/24 12:00:00 AM,36.403,1.0,,,
2414,06/08/24 01:00:00 AM,36.187,1.0,,,
2415,06/08/24 02:00:00 AM,36.079,1.0,,,
2416,06/08/24 03:00:00 AM,35.864,1.0,,,
2417,06/08/24 04:00:00 AM,35.756,1.0,,,
2418,06/08/24 05:00:00 AM,35.542,1.0,,,
2419,06/08/24 06:00:00 AM,35.328,1.0,,,
2420,06/08/24 07:00:00 AM,35.115,6.0,,,
2421,06/08/24 08:00:00 AM,35.222,52.0,,,
2422,06/08/24 09:00:00 AM,35.328,69.0,,,
2423,06/08/24 10:00:00 AM,35.435,27.0,,,
2424,06/08/24 11:00:00 AM,35.649,42.0,,,
2425,06/08/24 12:00:00 PM,36.079,87.0,,,
2426,06/08/24 01:00:00 PM,36.079,44.0,,,
2427,06/08/24 02:00:00 PM,36.187,26.0,,,
2428,06/08/24 03:00:00 PM,36.511,24.0,,,
2429,06/08/24 04:00:00 PM,36.837,29.0,,,
2430,06/08/24 05:00:00 PM,36.728,20.0,,,
2431,06/08/24 06:00:00 PM,37.384,18.0,,,
2432,06/08/24 07:00:00 PM,37.384,17.0,,,
2433,06/08/24 08:00:00 PM,37.274,6.0,,,
2434,06/08/24 09:00:00 PM,36.837,2.0,,,
2435,06/08/24 10:00:00 PM,36.728,1.0,,,
2436,06/08/24 11:00:00 PM,36.511,1.0,,,
2437,06/09/24 12:00:00 AM,36.187,1.0,,,
2438,06/09/24 01:00:00 AM,35.756,1.0,,,
2439,06/09/24 02:00:00 AM,35.542,1.0,,,
2440,06/09/24 03:00:00 AM,35.435,1.0,,,
2441,06/09/24 04:00:00 AM,35.222,1.0,,,
2442,06/09/24 05:00:00 AM,35.115,1.0,,,
2443,06/09/24 06:00:00 AM,35.009,1.0,,,
2444,06/09/24 07:00:00 AM,34.903,1.0,,,
2445,06/09/24 08:00:00 AM,34.796,4.0,,,
2446,06/09/24 09:00:00 AM,34.796,11.0,,,
2447,06/09/24 10:00:00 AM,34.585,8.0,,,
2448,06/09/24 11:00:00 AM,34.903,37.0,,,
2449,06/09/24 12:00:00 PM,35.222,58.0,,,
2450,06/09/24 01:00:00 PM,35.435,52.0,,,
2451,06/09/24 02:00:00 PM,35.864,43.0,,,
2452,06/09/24 03:00:00 PM,36.187,34.0,,,
2453,06/09/24 04:00:00 PM,36.295,29.0,,,
2454,06/09/24 05:00:00 PM,36.728,37.0,,,
2455,06/09/24 06:00:00 PM,37.384,20.0,,,
2456,06/09/24 07:00:00 PM,37.055,12.0,,,
2457,06/09/24 08:00:00 PM,36.403,4.0,,,
2458,06/09/24 09:00:00 PM,36.187,1.0,,,
2459,06/09/24 10:00:00 PM,35.971,1.0,,,
2460,06/09/24 11:00:00 PM,35.756,1.0,,,
2461,06/10/24 12:00:00 AM,35.542,1.0,,,
2462,06/10/24 01:00:00 AM,35.328,1.0,,,
2463,06/10/24 02:00:00 AM,35.222,1.0,,,
2464,06/10/24 03:00:00 AM,35.115,1.0,,,
2465,06/10/24 04:00:00 AM,34.903,1.0,,,
2466,06/10/24 05:00:00 AM,34.796,1.0,,,
2467,06/10/24 06:00:00 AM,34.691,2.0,,,
2468,06/10/24 07:00:00 AM,34.691,35.0,,,
2469,06/10/24 08:00:00 AM,34.796,77.0,,,
2470,06/10/24 09:00:00 AM,35.009,73.0,,,
2471,06/10/24 10:00:00 AM,35.222,120.0,,,
2472,06/10/24 11:00:00 AM,35.222,89.0,,,
2473,06/10/24 12:00:00 PM,35.435,74.0,,,
2474,06/10/24 01:00:00 PM,35.864,63.0,,,
2475,06/10/24 02:00:00 PM,36.295,54.0,,,
2476,06/10/24 03:00:00 PM,36.728,47.0,,,
2477,06/10/24 04:00:00 PM,36.837,24.0,,,
2478,06/10/24 05:00:00 PM,36.837,12.0,,,
2479,06/10/24 06:00:00 PM,36.946,12.0,,,
2480,06/10/24 07:00:00 PM,36.620,8.0,,,
2481,06/10/24 08:00:00 PM,36.403,4.0,,,
2482,06/10/24 09:00:00 PM,36.187,2.0,,,
2483,06/10/24 10:00:00 PM,35.971,1.0,,,
2484,06/10/24 11:00:00 PM,35.756,1.0,,,
2485,06/11/24 12:00:00 AM,35.649,1.0,,,
2486,06/11/24 01:00:00 AM,35.435,1.0,,,
2487,06/11/24 02:00:00 AM,35.328,1.0,,,
2488,06/11/24 03:00:00 AM,35.115,1.0,,,
2489,06/11/24 04:00:00 AM,35.009,1.0,,,
2490,06/11/24 05:00:00 AM,34.796,1.0,,,
2491,06/11/24 06:00:00 AM,34.691,4.0,,,
2492,06/11/24 07:00:00 AM,34.691,20.0,,,
2493,06/11/24 08:00:00 AM,34.691,50.0,,,
2494,06/11/24 09:00:00 AM,35.009,123.0,,,
2495,06/11/24 10:00:00 AM,35.115,122.0,,,
2496,06/11/24 11:00:00 AM,35.222,77.0,,,
2497,06/11/24 12:00:00 PM,35.435,66.0,,,
2498,06/11/24 01:00:00 PM,35.864,70.0,,,
2499,06/11/24 02:00:00 PM,36.187,55.0,,,
2500,06/11/24 03:00:00 PM,36.837,48.0,,,
2501,06/11/24 04:00:00 PM,36.946,39.0,,,
2502,06/11/24 05:00:00 PM,37.384,28.0,,,
2503,06/11/24 06:00:00 PM,37.384,20.0,,,
2504,06/11/24 07:00:00 PM,37.165,14.0,,,
2505,06/11/24 08:00:00 PM,36.946,4.0,,,
2506,06/11/24 09:00:00 PM,36.728,1.0,,,
2507,06/11/24 10:00:00 PM,36.511,2.0,,,
2508,06/11/24 11:00:00 PM,36.295,1.0,,,
2509,06/12/24 12:00:00 AM,36.187,1.0,,,
2510,06/12/24 01:00:00 AM,35.971,1.0,,,
2511,06/12/24 02:00:00 AM,35.864,1.0,,,
2512,06/12/24 03:00:00 AM,35.649,1.0,,,
2513,06/12/24 04:00:00 AM,35.542,1.0,,,
2514,06/12/24 05:00:00 AM,35.435,1.0,,,
2515,06/12/24 06:00:00 AM,35.328,3.0,,,
2516,06/12/24 07:00:00 AM,35.222,37.0,,,
2517,06/12/24 08:00:00 AM,35.435,76.0,,,
2518,06/12/24 09:00:00 AM,35.756,125.0,,,
2519,06/12/24 10:00:00 AM,35.864,55.0,,,
2520,06/12/24 11:00:00 AM,35.971,85.0,,,
2521,06/12/24 12:00:00 PM,36.187,69.0,,,
2522,06/12/24 01:00:00 PM,36.403,50.0,,,
2523,06/12/24 02:00:00 PM,37.165,48.0,,,
2524,06/12/24 03:00:00 PM,37.714,36.0,,,
2525,06/12/24 04:00:00 PM,38.268,42.0,,,
2526,06/12/24 05:00:00 PM,38.602,27.0,,,
2527,06/12/24 06:00:00 PM,38.268,21.0,,,
2528,06/12/24 07:00:00 PM,38.268,12.0,,,
2529,06/12/24 08:00:00 PM,37.824,4.0,,,
2530,06/12/24 09:00:00 PM,37.604,2.0,,,
2531,06/12/24 10:00:00 PM,37.384,2.0,,,
2532,06/12/24 11:00:00 PM,37.165,1.0,,,
2533,06/13/24 12:00:00 AM,36.946,1.0,,,
2534,06/13/24 01:00:00 AM,36.728,1.0,,,
2535,06/13/24 02:00:00 AM,36.620,1.0,,,
2536,06/13/24 03:00:00 AM,36.403,1.0,,,
2537,06/13/24 04:00:00 AM,36.295,1.0,,,
2538,06/13/24 05:00:00 AM,36.079,1.0,,,
2539,06/13/24 06:00:00 AM,35.971,2.0,,,
2540,06/13/24 07:00:00 AM,35.971,28.0,,,
2541,06/13/24 08:00:00 AM,36.079,83.0,,,
2542,06/13/24 09:00:00 AM,36.187,89.0,,,
2543,06/13/24 10:00:00 AM,36.295,59.0,,,
2544,06/13/24 11:00:00 AM,36.403,89.0,,,
2545,06/13/24 12:00:00 PM,36.728,54.0,,,
2546,06/13/24 01:00:00 PM,37.274,50.0,,,
2547,06/13/24 02:00:00 PM,37.824,43.0,,,
2548,06/13/24 03:00:00 PM,38.490,37.0,,,
2549,06/13/24 04:00:00 PM,38.714,35.0,,,
2550,06/13/24 05:00:00 PM,39.389,27.0,,,
2551,06/13/24 06:00:00 PM,39.163,22.0,,,
2552,06/13/24 07:00:00 PM,39.050,16.0,,,
2553,06/13/24 08:00:00 PM,38.826,6.0,,,
2554,06/13/24 09:00:00 PM,38.602,2.0,,,
2555,06/13/24 10:00:00 PM,38.268,2.0,,,
2556,06/13/24 11:00:00 PM,37.824,2.0,,,
2557,06/14/24 12:00:00 AM,37.604,2.0,,,
2558,06/14/24 01:00:00 AM,37.274,1.0,,,
2559,06/14/24 02:00:00 AM,37.055,1.0,,,
2560,06/14/24 03:00:00 AM,36.837,1.0,,,
2561,06/14/24 04:00:00 AM,36.620,1.0,,,
2562,06/14/24 05:00:00 AM,36.511,1.0,,,
2563,06/14/24 06:00:00 AM,36.403,3.0,,,
2564,06/14/24 07:00:00 AM,36.403,14.0,,,
2565,06/14/24 08:00:00 AM,36.511,56.0,,,
2566,06/14/24 09:00:00 AM,36.728,108.0,,,
2567,06/14/24 10:00:00 AM,36.946,108.0,,,
2568,06/14/24 11:00:00 AM,37.055,89.0,,,
2569,06/14/24 12:00:00 PM,37.494,75.0,,,
2570,06/14/24 01:00:00 PM,38.046,61.0,,,
2571,06/14/24 02:00:00 PM,38.490,49.0,,,
2572,06/14/24 03:00:00 PM,39.050,50.0,,,
2573,06/14/24 04:00:00 PM,39.389,33.0,,,
2574,06/14/24 05:00:00 PM,39.729,28.0,,,
2575,06/14/24 06:00:00 PM,39.843,23.0,,,
2576,06/14/24 07:00:00 PM,39.502,13.0,,,
2577,06/14/24 08:00:00 PM,38.938,4.0,,,
2578,06/14/24 09:00:00 PM,38.602,2.0,,,
2579,06/14/24 10:00:00 PM,38.268,2.0,,,
2580,06/14/24 11:00:00 PM,38.046,2.0,,,
2581,06/15/24 12:00:00 AM,37.714,2.0,,,
2582,06/15/24 01:00:00 AM,37.494,2.0,,,
2583,06/15/24 02:00:00 AM,37.274,1.0,,,
2584,06/15/24 03:00:00 AM,37.055,1.0,,,
2585,06/15/24 04:00:00 AM,36.837,1.0,,,
2586,06/15/24 05:00:00 AM,36.728,1.0,,,
2587,06/15/24 06:00:00 AM,36.511,3.0,,,
2588,06/15/24 07:00:00 AM,36.511,24.0,,,
2589,06/15/24 08:00:00 AM,36.511,41.0,,,
2590,06/15/24 09:00:00 AM,36.620,94.0,,,
2591,06/15/24 10:00:00 AM,36.728,50.0,,,
2592,06/15/24 11:00:00 AM,36.946,92.0,,,
2593,06/15/24 12:00:00 PM,37.055,71.0,,,
2594,06/15/24 01:00:00 PM,37.274,54.0,,,
2595,06/15/24 02:00:00 PM,37.714,49.0,,,
2596,06/15/24 03:00:00 PM,37.714,73.0,,,
2597,06/15/24 04:00:00 PM,38.157,93.0,,,
2598,06/15/24 05:00:00 PM,38.602,62.0,,,
2599,06/15/24 06:00:00 PM,38.602,86.0,,,
2600,06/15/24 07:00:00 PM,38.490,26.0,,,
2601,06/15/24 08:00:00 PM,38.268,5.0,,,
2602,06/15/24 09:00:00 PM,37.935,2.0,,,
2603,06/15/24 10:00:00 PM,37.714,2.0,,,
2604,06/15/24 11:00:00 PM,37.604,2.0,,,
2605,06/16/24 12:00:00 AM,37.494,2.0,,,
2606,06/16/24 01:00:00 AM,37.274,2.0,,,
2607,06/16/24 02:00:00 AM,37.165,2.0,,,
2608,06/16/24 03:00:00 AM,37.055,1.0,,,
2609,06/16/24 04:00:00 AM,36.946,1.0,,,
2610,06/16/24 05:00:00 AM,36.837,1.0,,,
2611,06/16/24 06:00:00 AM,36.728,2.0,,,
2612,06/16/24 07:00:00 AM,36.728,23.0,,,
2613,06/16/24 08:00:00 AM,36.837,54.0,,,
2614,06/16/24 09:00:00 AM,37.055,85.0,,,
2615,06/16/24 10:00:00 AM,37.165,68.0,,,
2616,06/16/24 11:00:00 AM,37.274,74.0,,,
2617,06/16/24 12:00:00 PM,37.494,65.0,,,
2618,06/16/24 01:00:00 PM,37.824,56.0,,,
2619,06/16/24 02:00:00 PM,38.157,30.0,,,
2620,06/16/24 03:00:00 PM,38.714,51.0,,,
2621,06/16/24 04:00:00 PM,38.938,34.0,,,
2622,06/16/24 05:00:00 PM,38.938,29.0,,,
2623,06/16/24 06:00:00 PM,38.826,21.0,,,
2624,06/16/24 07:00:00 PM,38.714,29.0,,,
2625,06/16/24 08:00:00 PM,38.490,5.0,,,
2626,06/16/24 09:00:00 PM,38.268,2.0,,,
2627,06/16/24 10:00:00 PM,38.046,2.0,,,
2628,06/16/24 11:00:00 PM,37.935,2.0,,,
2629,06/17/24 12:00:00 AM,37.714,2.0,,,
2630,06/17/24 01:00:00 AM,37.604,2.0,,,
2631,06/17/24 02:00:00 AM,37.494,1.0,,,
2632,06/17/24 03:00:00 AM,37.384,2.0,,,
2633,06/17/24 04:00:00 AM,37.165,1.0,,,
2634,06/17/24 05:00:00 AM,37.055,1.0,,,
2635,06/17/24 06:00:00 AM,36.946,3.0,,,
2636,06/17/24 07:00:00 AM,36.837,27.0,,,
2637,06/17/24 08:00:00 AM,36.946,61.0,,,
2638,06/17/24 09:00:00 AM,37.274,80.0,,,
2639,06/17/24 10:00:00 AM,37.274,100.0,,,
2640,06/17/24 11:00:00 AM,37.604,84.0,,,
2641,06/17/24 12:00:00 PM,37.714,75.0,,,
2642,06/17/24 01:00:00 PM,38.046,56.0,,,
2643,06/17/24 02:00:00 PM,38.490,20.0,,,
2644,06/17/24 03:00:00 PM,38.938,39.0,,,
2645,06/17/24 04:00:00 PM,39.163,33.0,,,
2646,06/17/24 05:00:00 PM,38.938,27.0,,,
2647,06/17/24 06:00:00 PM,39.050,32.0,,,
2648,06/17/24 07:00:00 PM,38.938,17.0,,,
2649,06/17/24 08:00:00 PM,38.602,8.0,,,
2650,06/17/24 09:00:00 PM,38.490,2.0,,,
2651,06/17/24 10:00:00 PM,38.046,2.0,,,
2652,06/17/24 11:00:00 PM,37.824,2.0,,,
2653,06/18/24 12:00:00 AM,37.824,2.0,,,
2654,06/18/24 01:00:00 AM,37.384,1.0,,,
2655,06/18/24 02:00:00 AM,37.384,1.0,,,
2656,06/18/24 03:00:00 AM,37.055,1.0,,,
2657,06/18/24 04:00:00 AM,36.946,1.0,,,
2658,06/18/24 05:00:00 AM,36.837,1.0,,,
2659,06/18/24 06:00:00 AM,36.728,3.0,,,
2660,06/18/24 07:00:00 AM,36.620,27.0,,,
2661,06/18/24 08:00:00 AM,36.620,79.0,,,
2662,06/18/24 09:00:00 AM,36.837,22.0,,,
2663,06/18/24 10:00:00 AM,36.946,31.0,,,
2664,06/18/24 11:00:00 AM,37.055,41.0,,,
2665,06/18/24 12:00:00 PM,37.274,64.0,,,
2666,06/18/24 01:00:00 PM,37.604,58.0,,,
2667,06/18/24 02:00:00 PM,37.935,50.0,,,
2668,06/18/24 03:00:00 PM,38.046,17.0,,,
2669,06/18/24 04:00:00 PM,38.268,34.0,,,
2670,06/18/24 05:00:00 PM,38.268,99.0,,,
2671,06/18/24 06:00:00 PM,38.379,20.0,,,
2672,06/18/24 07:00:00 PM,37.935,40.0,,,
2673,06/18/24 08:00:00 PM,37.714,6.0,,,
2674,06/18/24 09:00:00 PM,37.494,2.0,,,
2675,06/18/24 10:00:00 PM,37.165,2.0,,,
2676,06/18/24 11:00:00 PM,37.165,2.0,,,
2677,06/19/24 12:00:00 AM,37.055,1.0,,,
2678,06/19/24 01:00:00 AM,36.946,1.0,,,
2679,06/19/24 02:00:00 AM,36.837,1.0,,,
2680,06/19/24 03:00:00 AM,36.728,1.0,,,
2681,06/19/24 04:00:00 AM,36.511,1.0,,,
2682,06/19/24 05:00:00 AM,36.403,1.0,,,
2683,06/19/24 06:00:00 AM,36.403,2.0,,,
2684,06/19/24 07:00:00 AM,36.295,7.0,,,
2685,06/19/24 08:00:00 AM,36.403,44.0,,,
2686,06/19/24 09:00:00 AM,36.620,72.0,,,
2687,06/19/24 10:00:00 AM,36.837,59.0,,,
2688,06/19/24 11:00:00 AM,36.946,72.0,,,
2689,06/19/24 12:00:00 PM,37.274,67.0,,,
2690,06/19/24 01:00:00 PM,37.494,62.0,,,
2691,06/19/24 02:00:00 PM,37.935,52.0,,,
2692,06/19/24 03:00:00 PM,38.602,42.0,,,
2693,06/19/24 04:00:00 PM,38.826,68.0,,,
2694,06/19/24 05:00:00 PM,39.163,27.0,,,
2695,06/19/24 06:00:00 PM,39.389,25.0,,,
2696,06/19/24 07:00:00 PM,39.163,13.0,,,
2697,06/19/24 08:00:00 PM,39.050,5.0,,,
2698,06/19/24 09:00:00 PM,38.826,2.0,,,
2699,06/19/24 10:00:00 PM,38.602,2.0,,,
2700,06/19/24 11:00:00 PM,38.379,2.0,,,
2701,06/20/24 12:00:00 AM,38.046,2.0,,,
2702,06/20/24 01:00:00 AM,37.935,2.0,,,
2703,06/20/24 02:00:00 AM,37.714,1.0,,,
2704,06/20/24 03:00:00 AM,37.494,1.0,,,
2705,06/20/24 04:00:00 AM,37.274,1.0,,,
2706,06/20/24 05:00:00 AM,37.165,1.0,,,
2707,06/20/24 06:00:00 AM,36.946,2.0,,,
2708,06/20/24 07:00:00 AM,36.946,7.0,,,
2709,06/20/24 08:00:00 AM,37.055,31.0,,,
2710,06/20/24 09:00:00 AM,37.165,69.0,,,
2711,06/20/24 10:00:00 AM,37.384,84.0,,,
2712,06/20/24 11:00:00 AM,37.604,64.0,,,
2713,06/20/24 11:41:46 AM,,,Logged,,
2714,06/20/24 11:41:52 AM,,,,Logged,Logged
